# Version 1.00
#
freq[Hz];re:Trc1_S22;im:Trc1_S22;
1.002000000000000E+009;4.660737198477864E-001;-8.046920962330029E-001;
1.013000000000000E+009;4.509750511974959E-001;-8.059332201391606E-001;
1.024000000000000E+009;4.337000970712920E-001;-8.085901787928579E-001;
1.035000000000000E+009;4.115240965645947E-001;-8.124854507285430E-001;
1.046000000000000E+009;3.881398817543309E-001;-8.148071974353150E-001;
1.057000000000000E+009;3.653988320961145E-001;-8.199633776109679E-001;
1.068000000000000E+009;3.406634850177884E-001;-8.243507566014983E-001;
1.079000000000000E+009;3.164306500444042E-001;-8.267708422671177E-001;
1.090000000000000E+009;2.965392615483475E-001;-8.280456688899686E-001;
1.101000000000000E+009;2.761225373308883E-001;-8.278136598626364E-001;
1.112000000000000E+009;2.593796780955994E-001;-8.258040484388549E-001;
1.123000000000000E+009;2.417066037347862E-001;-8.234877068741431E-001;
1.134000000000000E+009;2.181678017620595E-001;-8.210105988535075E-001;
1.145000000000000E+009;1.913840393235505E-001;-8.155402100479238E-001;
1.156000000000000E+009;1.632433867162925E-001;-8.117009130472753E-001;
1.167000000000000E+009;1.348441532873962E-001;-8.082717566466664E-001;
1.178000000000000E+009;1.096647374555163E-001;-8.049262237956377E-001;
1.189000000000000E+009;8.668463187259115E-002;-8.029659432355546E-001;
1.200000000000000E+009;6.429349656850746E-002;-7.973756399770263E-001;
1.211000000000000E+009;4.269957734638475E-002;-7.894025975419654E-001;
1.222000000000000E+009;2.246803812025684E-002;-7.788400217936147E-001;
1.233000000000000E+009;-7.174046414000476E-004;-7.695043888778415E-001;
1.244000000000000E+009;-2.790497855441991E-002;-7.612879328544244E-001;
1.255000000000000E+009;-6.059739370038172E-002;-7.499857074537094E-001;
1.266000000000000E+009;-9.466515089678865E-002;-7.341196845143512E-001;
1.277000000000000E+009;-1.248041454954072E-001;-7.150484960970616E-001;
1.288000000000000E+009;-1.490689824843209E-001;-6.997750422105226E-001;
1.299000000000000E+009;-1.765285259393205E-001;-6.872701003353461E-001;
1.310000000000000E+009;-2.019299097953683E-001;-6.680330142252201E-001;
1.321000000000000E+009;-2.276081325766421E-001;-6.440164383124988E-001;
1.332000000000000E+009;-2.496347937576525E-001;-6.122593888512552E-001;
1.343000000000000E+009;-2.680112601002093E-001;-5.805906961778166E-001;
1.354000000000000E+009;-2.908469599516755E-001;-5.562952309602781E-001;
1.365000000000000E+009;-3.194120134393373E-001;-5.285730243259657E-001;
1.376000000000000E+009;-3.470849732758999E-001;-4.967723398553013E-001;
1.387000000000000E+009;-3.677262390441161E-001;-4.638626913066428E-001;
1.398000000000000E+009;-3.867597455978832E-001;-4.296616854657031E-001;
1.409000000000000E+009;-3.982272271623465E-001;-3.930878614940181E-001;
1.420000000000000E+009;-4.128293121706523E-001;-3.585282166684838E-001;
1.431000000000000E+009;-4.267893974055725E-001;-3.123509590512419E-001;
1.442000000000000E+009;-4.347460791139020E-001;-2.606826865602729E-001;
1.453000000000000E+009;-4.366821976565867E-001;-2.111562527674464E-001;
1.464000000000000E+009;-4.396398304571008E-001;-1.629991674106568E-001;
1.475000000000000E+009;-4.409688468738866E-001;-1.203148680265314E-001;
1.486000000000000E+009;-4.404291121747649E-001;-7.442521051643967E-002;
1.497000000000000E+009;-4.323349553637917E-001;-3.283943904303273E-002;
1.508000000000000E+009;-4.175839431048588E-001;1.589825878278371E-002;
1.519000000000000E+009;-3.855380866079193E-001;5.634744979287865E-002;
1.530000000000000E+009;-3.632800548810884E-001;9.003240358557653E-002;
1.541000000000000E+009;-3.389435010508333E-001;1.271183898242194E-001;
1.552000000000000E+009;-3.122882805724357E-001;1.687929723673664E-001;
1.563000000000000E+009;-2.845437649569670E-001;2.023704955355311E-001;
1.574000000000000E+009;-2.603358547873307E-001;2.265648429086523E-001;
1.585000000000000E+009;-2.378099625087226E-001;2.491094635381872E-001;
1.596000000000000E+009;-2.175005099090159E-001;2.715825546771720E-001;
1.607000000000000E+009;-1.861183913875754E-001;2.914945775640849E-001;
1.618000000000000E+009;-1.528600340715861E-001;3.056728949612923E-001;
1.629000000000000E+009;-1.192655686551362E-001;3.213796689136405E-001;
1.640000000000000E+009;-8.670061780303202E-002;3.368404088067955E-001;
1.651000000000000E+009;-5.328277583696329E-002;3.505847842530392E-001;
1.662000000000000E+009;-2.552551916230151E-002;3.630888244444304E-001;
1.673000000000000E+009;-2.359234099200989E-003;3.831490714574136E-001;
1.684000000000000E+009;2.853962475008215E-002;3.921099581038971E-001;
1.695000000000000E+009;5.894912830661195E-002;3.918543911763504E-001;
1.706000000000000E+009;8.147645539347150E-002;3.874139660160797E-001;
1.717000000000000E+009;1.054826143592829E-001;3.868144957598704E-001;
1.728000000000000E+009;1.369031269100172E-001;3.848577345421171E-001;
1.739000000000000E+009;1.610299604669522E-001;3.835968571729078E-001;
1.750000000000000E+009;1.886206460041506E-001;3.860111092969322E-001;
1.761000000000000E+009;2.118645331373807E-001;3.885386819333107E-001;
1.772000000000000E+009;2.334931473011533E-001;3.863506724307948E-001;
1.783000000000000E+009;2.489892986666291E-001;3.826843338452153E-001;
1.794000000000000E+009;2.632743342590668E-001;3.825638175649485E-001;
1.805000000000000E+009;2.839340209824829E-001;3.759002437570423E-001;
1.816000000000000E+009;3.041863941764759E-001;3.672965061318803E-001;
1.827000000000000E+009;3.229967537503861E-001;3.532540842291455E-001;
1.838000000000000E+009;3.367827160624519E-001;3.470626642343880E-001;
1.849000000000000E+009;3.602181826758066E-001;3.450552312709679E-001;
1.860000000000000E+009;3.781431262350078E-001;3.380201837417200E-001;
1.871000000000000E+009;3.907430762323532E-001;3.354147716560763E-001;
1.882000000000000E+009;3.988289933104329E-001;3.324130199834749E-001;
1.893000000000000E+009;4.084060541188117E-001;3.305739583594413E-001;
1.904000000000000E+009;4.206388185859912E-001;3.266255353337762E-001;
1.915000000000000E+009;4.376600624022911E-001;3.171456622720538E-001;
1.926000000000000E+009;4.544981834912087E-001;3.027792916878755E-001;
1.937000000000000E+009;4.679436217305298E-001;2.901012233393870E-001;
1.948000000000000E+009;4.830936874168747E-001;2.817230344457358E-001;
1.959000000000000E+009;4.953797714417966E-001;2.767799254547068E-001;
1.970000000000000E+009;5.091058049394018E-001;2.725752328586168E-001;
1.981000000000000E+009;5.178640028457258E-001;2.663583014889523E-001;
1.992000000000000E+009;5.234547289370208E-001;2.609935506274689E-001;
2.003000000000000E+009;5.319994984339266E-001;2.513142427181295E-001;
2.014000000000000E+009;5.381002997830154E-001;2.436605151255988E-001;
2.025000000000000E+009;5.475814519285409E-001;2.313481590067550E-001;
2.036000000000000E+009;5.577235456173512E-001;2.184044175786187E-001;
2.047000000000000E+009;5.682341048081315E-001;2.075298123261914E-001;
2.058000000000000E+009;5.759169352176851E-001;1.984851117749520E-001;
2.069000000000000E+009;5.821706529270874E-001;1.950598731875040E-001;
2.080000000000000E+009;5.881153622868283E-001;1.923767531820743E-001;
2.091000000000000E+009;5.914499058783562E-001;1.885684409586727E-001;
2.102000000000000E+009;5.918792170904281E-001;1.832599757650394E-001;
2.113000000000000E+009;5.934042174364895E-001;1.785461301264257E-001;
2.124000000000000E+009;6.019326564424959E-001;1.698602297818846E-001;
2.135000000000000E+009;6.078098767909587E-001;1.594443097894346E-001;
2.146000000000000E+009;6.148671515041224E-001;1.540075250594768E-001;
2.157000000000000E+009;6.268277370482280E-001;1.492462621771579E-001;
2.168000000000000E+009;6.363571085110643E-001;1.408086468132319E-001;
2.179000000000000E+009;6.387940461869567E-001;1.372541504705996E-001;
2.190000000000000E+009;6.450766183911377E-001;1.347468768869949E-001;
2.201000000000000E+009;6.464315918603979E-001;1.276517735295404E-001;
2.212000000000000E+009;6.461054743116353E-001;1.207957484803026E-001;
2.223000000000000E+009;6.481758799381404E-001;1.136725077102229E-001;
2.234000000000000E+009;6.547794636479500E-001;1.051241787042932E-001;
2.245000000000000E+009;6.662083030330281E-001;9.365792673456017E-002;
2.256000000000000E+009;6.723076580972375E-001;8.088659125830988E-002;
2.267000000000000E+009;6.768771777034013E-001;7.330974466929469E-002;
2.278000000000000E+009;6.780062507802828E-001;6.923707051116346E-002;
2.289000000000000E+009;6.798238517202547E-001;6.835206021256338E-002;
2.300000000000000E+009;6.816659011544887E-001;6.289156889234639E-002;
2.311000000000000E+009;6.836392212430348E-001;5.645960789005450E-002;
2.322000000000000E+009;6.862071000538742E-001;4.430689915674604E-002;
2.333000000000000E+009;6.882769804470205E-001;2.987162454481915E-002;
2.344000000000000E+009;6.883558647804522E-001;2.316513293203343E-002;
2.355000000000000E+009;6.940737459522062E-001;1.340087116213086E-002;
2.366000000000000E+009;6.962801080325284E-001;5.356186179132813E-003;
2.377000000000000E+009;6.992664411155626E-001;2.639547029914855E-003;
2.388000000000000E+009;7.003839081683736E-001;1.199799015523110E-003;
2.399000000000000E+009;7.021470233522544E-001;-2.129743327885093E-003;
2.410000000000000E+009;7.031374031793161E-001;-1.096237981191217E-002;
2.421000000000000E+009;7.003167004287338E-001;-2.277980156885435E-002;
2.432000000000000E+009;6.976925658374530E-001;-3.625322463783240E-002;
2.443000000000000E+009;6.970861347700107E-001;-4.597951105625187E-002;
2.454000000000000E+009;7.005844956398619E-001;-5.385534043331106E-002;
2.465000000000000E+009;7.065583870565584E-001;-6.102242544958238E-002;
2.476000000000000E+009;7.096225186020123E-001;-6.719079492547334E-002;
2.487000000000000E+009;7.092993480403360E-001;-6.935334705911180E-002;
2.498000000000000E+009;7.078901204522903E-001;-7.058010025521430E-002;
2.509000000000000E+009;7.069903072456977E-001;-7.612502923135384E-002;
2.520000000000000E+009;7.037314084210580E-001;-8.658095924687921E-002;
2.531000000000000E+009;6.974281191168644E-001;-9.820741046851049E-002;
2.542000000000000E+009;6.940090352054745E-001;-1.071901556549445E-001;
2.553000000000000E+009;6.939520422390424E-001;-1.165849461302792E-001;
2.564000000000000E+009;6.939087729495252E-001;-1.233020088927632E-001;
2.575000000000000E+009;6.944135656814052E-001;-1.228782205278652E-001;
2.586000000000000E+009;6.997822919558785E-001;-1.200784965400571E-001;
2.597000000000000E+009;7.028086609298696E-001;-1.202495645808581E-001;
2.608000000000000E+009;7.016992029279644E-001;-1.248437039884230E-001;
2.619000000000000E+009;6.959099919212017E-001;-1.306493989727568E-001;
2.630000000000000E+009;6.902779259964942E-001;-1.390749485113559E-001;
2.641000000000000E+009;6.866790418520015E-001;-1.459508610411856E-001;
2.652000000000000E+009;6.884161762733508E-001;-1.554970338087341E-001;
2.663000000000000E+009;6.895358526465448E-001;-1.624367748052694E-001;
2.674000000000000E+009;6.926179975454021E-001;-1.656312165611284E-001;
2.685000000000000E+009;6.951152956899551E-001;-1.668417798269529E-001;
2.696000000000000E+009;6.952200333422690E-001;-1.651925456788752E-001;
2.707000000000000E+009;6.929548435026410E-001;-1.655592342248296E-001;
2.718000000000000E+009;6.890690413264105E-001;-1.672484174681271E-001;
2.729000000000000E+009;6.863952751170949E-001;-1.735843189542979E-001;
2.740000000000000E+009;6.822261946737143E-001;-1.869939693825092E-001;
2.751000000000000E+009;6.777004985457584E-001;-1.974643664968072E-001;
2.762000000000000E+009;6.758276107244708E-001;-2.055829606272768E-001;
2.773000000000000E+009;6.769663896252087E-001;-2.088730901872707E-001;
2.784000000000000E+009;6.797664640321249E-001;-2.066716005014571E-001;
2.795000000000000E+009;6.843332975113219E-001;-2.054720694918577E-001;
2.806000000000000E+009;6.834358124541198E-001;-2.058630041503199E-001;
2.817000000000000E+009;6.790423448847188E-001;-2.087836824222380E-001;
2.828000000000000E+009;6.723549468617086E-001;-2.151303353315505E-001;
2.839000000000000E+009;6.649992708695236E-001;-2.247801328738052E-001;
2.850000000000000E+009;6.592204806350024E-001;-2.356429312470676E-001;
2.861000000000000E+009;6.571191819549499E-001;-2.455476128456731E-001;
2.872000000000000E+009;6.591710725761275E-001;-2.521487597832917E-001;
2.883000000000000E+009;6.629771584319342E-001;-2.549394235710221E-001;
2.894000000000000E+009;6.672267917536082E-001;-2.550985584586694E-001;
2.905000000000000E+009;6.671579960712626E-001;-2.540235268895639E-001;
2.916000000000000E+009;6.633155108024126E-001;-2.544489473484039E-001;
2.927000000000000E+009;6.553777813068598E-001;-2.570651317493132E-001;
2.938000000000000E+009;6.482415695260803E-001;-2.642760196297503E-001;
2.949000000000000E+009;6.402606223473575E-001;-2.770839049086115E-001;
2.960000000000000E+009;6.336615886315558E-001;-2.875815858645205E-001;
2.971000000000000E+009;6.330732976324670E-001;-2.950448879592540E-001;
2.982000000000000E+009;6.360231037991897E-001;-2.996045024934879E-001;
2.993000000000000E+009;6.397293305907060E-001;-2.998304196705984E-001;
3.004000000000000E+009;6.411712001915831E-001;-2.957094041036015E-001;
3.015000000000000E+009;6.420215657463189E-001;-2.911276796048261E-001;
3.026000000000000E+009;6.380096412557100E-001;-2.917050457672719E-001;
3.037000000000000E+009;6.298001709242332E-001;-2.949222013829639E-001;
3.048000000000000E+009;6.213937101863549E-001;-3.043143835472766E-001;
3.059000000000000E+009;6.136235752692679E-001;-3.149932106728543E-001;
3.070000000000000E+009;6.121339128346440E-001;-3.249749564596208E-001;
3.081000000000000E+009;6.141490207868851E-001;-3.332250793474818E-001;
3.092000000000000E+009;6.176333197178846E-001;-3.348979753904563E-001;
3.103000000000000E+009;6.198280135776091E-001;-3.344108728381874E-001;
3.114000000000000E+009;6.168928387941324E-001;-3.305468136251590E-001;
3.125000000000000E+009;6.122088020703348E-001;-3.250753049961181E-001;
3.136000000000000E+009;6.046305256592126E-001;-3.254138226073791E-001;
3.147000000000000E+009;5.947921439119958E-001;-3.292384570172257E-001;
3.158000000000000E+009;5.877310216279311E-001;-3.385133663512702E-001;
3.169000000000000E+009;5.811774708488399E-001;-3.513629222757293E-001;
3.180000000000000E+009;5.767221084560193E-001;-3.612208181775162E-001;
3.191000000000000E+009;5.775946551553334E-001;-3.631640653770561E-001;
3.202000000000000E+009;5.808399578695278E-001;-3.615707709770196E-001;
3.213000000000000E+009;5.822699801877104E-001;-3.569283990785953E-001;
3.224000000000000E+009;5.793490691810889E-001;-3.521978125375243E-001;
3.235000000000000E+009;5.712774682993930E-001;-3.481488783207066E-001;
3.246000000000000E+009;5.635124646915289E-001;-3.477534839393163E-001;
3.257000000000000E+009;5.547774686371643E-001;-3.565556783100058E-001;
