# Version 1.00
#
freq[Hz];re:Trc1_S22;im:Trc1_S22;
2.806000000000000E+009;7.269046561862070E-001;-1.654885402189387E-001;
2.817000000000000E+009;7.090767829801176E-001;-2.186959628702354E-001;
2.828000000000000E+009;6.876834937638960E-001;-2.702811819961834E-001;
2.839000000000000E+009;6.621629775056317E-001;-3.207749883483814E-001;
2.850000000000000E+009;6.322801702291723E-001;-3.674159109344227E-001;
2.861000000000000E+009;6.005368293096653E-001;-4.116011009550175E-001;
2.872000000000000E+009;5.663009596787195E-001;-4.542770473036982E-001;
2.883000000000000E+009;5.279402335492379E-001;-4.944991321247337E-001;
2.894000000000000E+009;4.860923200730673E-001;-5.311677913456687E-001;
2.905000000000000E+009;4.426745906385011E-001;-5.629458615914275E-001;
2.916000000000000E+009;3.978567808369562E-001;-5.919949613677539E-001;
2.927000000000000E+009;3.519753112023903E-001;-6.173589747283103E-001;
2.938000000000000E+009;3.042022520138495E-001;-6.410686323162368E-001;
2.949000000000000E+009;2.529113531669675E-001;-6.588986812603366E-001;
2.960000000000000E+009;2.017779902954347E-001;-6.715550675087806E-001;
2.971000000000000E+009;1.499782879502273E-001;-6.800224602871418E-001;
2.982000000000000E+009;1.007318540560554E-001;-6.854164800591205E-001;
2.993000000000000E+009;5.070154135080122E-002;-6.887795171108501E-001;
3.004000000000000E+009;1.553562713063376E-003;-6.882664311088519E-001;
3.015000000000000E+009;-4.734849962517994E-002;-6.833803544689752E-001;
3.026000000000000E+009;-9.464454628252070E-002;-6.748646310672838E-001;
3.037000000000000E+009;-1.402426224680308E-001;-6.639547851132430E-001;
3.048000000000000E+009;-1.854707894636232E-001;-6.504074693591263E-001;
3.059000000000000E+009;-2.287138883711860E-001;-6.342716039570444E-001;
3.070000000000000E+009;-2.707243748996457E-001;-6.145200888903105E-001;
3.081000000000000E+009;-3.104538029298933E-001;-5.924393375867572E-001;
3.092000000000000E+009;-3.475847653862261E-001;-5.687975152967749E-001;
3.103000000000000E+009;-3.830805271662207E-001;-5.437031620226688E-001;
3.114000000000000E+009;-4.169219668495429E-001;-5.180784977517537E-001;
3.125000000000000E+009;-4.494343985233670E-001;-4.907702648671163E-001;
3.136000000000000E+009;-4.811953157531647E-001;-4.633131965825874E-001;
3.147000000000000E+009;-5.118849429025463E-001;-4.320236244084850E-001;
3.158000000000000E+009;-5.402406686704410E-001;-3.994595027335440E-001;
3.169000000000000E+009;-5.678649917781978E-001;-3.648369700228491E-001;
3.180000000000000E+009;-5.939150531922967E-001;-3.284820330013351E-001;
3.191000000000000E+009;-6.181649578623907E-001;-2.897387356234773E-001;
3.202000000000000E+009;-6.398843364765925E-001;-2.492491582110624E-001;
3.213000000000000E+009;-6.589979586893963E-001;-2.066956568288629E-001;
3.224000000000000E+009;-6.749588340734006E-001;-1.619413151363697E-001;
3.235000000000000E+009;-6.867001588626841E-001;-1.159802385276488E-001;
3.246000000000000E+009;-6.946704494177284E-001;-7.013560614445363E-002;
3.257000000000000E+009;-7.001026872746973E-001;-2.431575538215532E-002;
3.268000000000000E+009;-7.029316862174936E-001;2.263651423014250E-002;
3.279000000000000E+009;-7.016896852629888E-001;7.006395150977869E-002;
3.290000000000000E+009;-6.969050666324124E-001;1.168359684680309E-001;
3.301000000000000E+009;-6.890028446835417E-001;1.624226321482105E-001;
3.312000000000000E+009;-6.785187765061850E-001;2.068661703715163E-001;
3.323000000000000E+009;-6.660450461403036E-001;2.503204941208384E-001;
3.334000000000000E+009;-6.512289994135007E-001;2.938949931941290E-001;
3.345000000000000E+009;-6.333183061191496E-001;3.363978562712200E-001;
3.356000000000000E+009;-6.122707994203540E-001;3.779293744875641E-001;
3.367000000000000E+009;-5.889645544938239E-001;4.176677802381055E-001;
3.378000000000000E+009;-5.634177497291026E-001;4.568187910806335E-001;
3.389000000000000E+009;-5.345526640991674E-001;4.943417685049567E-001;
3.400000000000000E+009;-5.035820227276087E-001;5.300110827092001E-001;
